context,rate,n_requests,n_requests_CA,n_requests_ST,n_requests_VS,n_instances,n_instances_CA,n_instances_ST,n_instances_VS,n_vnf_req,n_vnf,n_vcpu,alpha,beta,bin_conf
45,[0.59 8.92 6.79],19760,720,10677,8363,19,5,5,9,48,43,49,0.0021761133603238865,0.002479757085020243,2
45,[0.59 8.92 6.79],19760,720,10677,8363,15,1,5,9,36,36,41,0.0018218623481781376,0.002074898785425101,3
46,[0.59 8.92 7.11],19870,721,10716,8433,17,1,7,9,42,35,62,0.0017614494212380473,0.003120281831907398,0
46,[0.59 8.92 7.11],19870,721,10716,8433,17,1,7,9,42,35,62,0.0017614494212380473,0.003120281831907398,1
46,[0.59 8.92 7.11],19870,721,10716,8433,18,5,5,8,46,41,47,0.0020634121791645696,0.002365374937091092,2
46,[0.59 8.92 7.11],19870,721,10716,8433,14,1,5,8,34,34,39,0.0017111222949169602,0.0019627579265223956,3
47,[0.59 8.92 8.09],21328,741,10790,9797,19,2,7,10,47,37,67,0.0017348087021755438,0.003141410352588147,0
47,[0.59 8.92 8.09],21328,741,10790,9797,18,1,7,10,44,37,67,0.0017348087021755438,0.003141410352588147,1
47,[0.59 8.92 8.09],21328,741,10790,9797,20,6,5,9,51,46,52,0.002156789197299325,0.0024381095273818456,2
47,[0.59 8.92 8.09],21328,741,10790,9797,15,1,5,9,36,36,41,0.0016879219804951237,0.0019223555888972243,3
48,[0.59 8.92 8.92],22280,698,10714,10868,20,2,7,11,49,40,73,0.0017953321364452424,0.0032764811490125674,0
48,[0.59 8.92 8.92],22280,698,10714,10868,19,1,7,11,46,40,73,0.0017953321364452424,0.0032764811490125674,1
48,[0.59 8.92 8.92],22280,698,10714,10868,21,5,5,11,52,47,53,0.00210951526032316,0.002378815080789946,2
48,[0.59 8.92 8.92],22280,698,10714,10868,17,1,5,11,40,40,45,0.0017953321364452424,0.0020197486535008975,3
49,[2.24 0.59 0.59],4073,2693,687,693,5,3,1,1,14,11,11,0.0027007120058924624,0.0027007120058924624,0
49,[2.24 0.59 0.59],4073,2693,687,693,4,2,1,1,11,10,10,0.0024551927326295114,0.0024551927326295114,1
49,[2.24 0.59 0.59],4073,2693,687,693,5,3,1,1,14,12,14,0.0029462312791554137,0.003437269825681316,2
49,[2.24 0.59 0.59],4073,2693,687,693,4,2,1,1,11,11,12,0.0027007120058924624,0.0029462312791554137,3
50,[2.24 0.59 2.24],6044,2626,688,2730,6,3,1,2,16,13,14,0.0021508934480476507,0.002316346790205162,0
50,[2.24 0.59 2.24],6044,2626,688,2730,6,3,1,2,16,15,16,0.002481800132362674,0.0026472534745201853,1
50,[2.24 0.59 2.24],6044,2626,688,2730,5,2,1,2,13,11,13,0.0018199867637326275,0.0021508934480476507,2
50,[2.24 0.59 2.24],6044,2626,688,2730,6,3,1,2,16,16,17,0.0026472534745201853,0.0028127068166776967,3
51,[2.24 0.59 4.  ],8341,2827,725,4789,9,3,2,4,23,18,24,0.00215801462654358,0.0028773528353914397,0
51,[2.24 0.59 4.  ],8341,2827,725,4789,9,3,2,4,23,21,26,0.0025176837309675098,0.0031171322383407264,1
51,[2.24 0.59 4.  ],8341,2827,725,4789,8,3,1,4,20,18,20,0.00215801462654358,0.0023977940294928664,2
51,[2.24 0.59 4.  ],8341,2827,725,4789,8,3,1,4,20,20,21,0.0023977940294928664,0.0025176837309675098,3
52,[2.24 0.59 6.79],11553,2729,735,8089,13,3,3,7,32,26,34,0.0022504977062234918,0.002942958538907643,0
52,[2.24 0.59 6.79],11553,2729,735,8089,13,3,3,7,32,30,38,0.0025967281225655675,0.0032891889552497185,1
52,[2.24 0.59 6.79],11553,2729,735,8089,10,2,1,7,23,22,23,0.001904267289881416,0.001990824893966935,2
52,[2.24 0.59 6.79],11553,2729,735,8089,11,3,1,7,26,26,27,0.0022504977062234918,0.0023370553103090105,3
53,[2.24 0.59 7.11],11805,2600,703,8502,15,3,3,9,36,28,42,0.0023718763235916983,0.0035578144853875477,0
53,[2.24 0.59 7.11],11805,2600,703,8502,14,2,3,9,33,29,42,0.0024565861922914017,0.0035578144853875477,1
53,[2.24 0.59 7.11],11805,2600,703,8502,12,3,0,9,27,26,26,0.0022024565861922915,0.0022024565861922915,2
53,[2.24 0.59 7.11],11805,2600,703,8502,11,2,0,9,24,24,24,0.0020330368487928843,0.0020330368487928843,3
54,[2.24 0.59 8.09],13202,2686,721,9795,16,3,4,9,39,31,47,0.002348129071352825,0.0035600666565671867,0
54,[2.24 0.59 8.09],13202,2686,721,9795,15,2,4,9,36,32,47,0.002423875170428723,0.0035600666565671867,1
54,[2.24 0.59 8.09],13202,2686,721,9795,12,3,0,9,27,26,27,0.0019693985759733374,0.002045144675049235,2
